toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
4927.01,376421071,PC,10h12m58.71s,153.244609,-65d50m50.09s,-65.847247,-8.355,-1.319,2459359.636,0.8166936,1.234,2890,10.8868,2102.63,1886,13.1571,1080.6,5951,3.89,1.97,2021-12-21 22:37,2024-08-22 10:08
4928.01,448820344,PC,14h14m48.97s,213.704034,-66d42m52.91s,-66.714696,-1.41,-5.698,2459358.786,2.7792649,3.764,3610,12.48,4287.92,2254,11.3943,686.164,7544,4.05,2.08,2021-12-21 22:37,2024-08-22 10:08
4929.01,359403471,PC,13h25m41.34s,201.422241,-56d00m26.35s,-56.007319,-36.923,-23.864,2459358.086,2.5547255,2.953,5580,13.5829,2108.75,1887,13.405,494.931,4956,,0.99,2021-12-21 22:37,2024-08-22 10:08
493.01,19025965,PC,07h58m30.65s,119.627721,+12d52m59.74s,12.88326,-49.092,-45.465,2458493.325,5.944441,2.3016013,2791.427214,4.4955906,56.0528481,697.8613892,11.4479,107.355,4383,4.56546,0.811865,2019-03-14 21:38,2024-09-19 10:08
4930.01,307221757,PC,13h54m34.05s,208.641888,-45d09m16.12s,-45.154479,3.886,-4.453,2459358.243,6.7789159,4.138,2640,5.88108,310.079,1169,12.0678,413.757,5804,4.33,1.16,2021-12-21 22:37,2024-08-22 10:08
4931.01,296850254,PC,11h46m35.63s,176.648464,-70d20m08.85s,-70.335791,-22.266,2.463,2460047.12,6.7635161,3.079,5690,,74.7856,819,12.129,330.511,4847.4,,,2021-12-21 22:37,2024-08-22 10:08
4932.01,148772620,PC,15h23m41.18s,230.921568,-36d11m58.23s,-36.199508,-10.17,-11.148,2459358.598,3.9417247,5.762,2770,11.7599,1541.06,1745,12.5116,777.484,4900.9,,2.3,2021-12-21 22:37,2024-08-22 10:08
4933.01,35106764,PC,14h58m55.57s,224.731552,-56d24m54.86s,-56.41524,-3.882,4.366,2459354.56,5.3861006,4.62,6440,,477.988,1302,12.7116,1187.08,5623.3,,,2021-12-21 22:37,2025-05-16 12:03
4934.01,292797572,FP,14h34m42.45s,218.676874,-58d17m50.29s,-58.297303,-7.637,-8.874,2459355.677,2.8013515,5.405,4590,12.9252,28108.4,3607,12.6554,824.376,7518,4.23,1.67,2021-12-21 22:37,2024-08-22 10:08
4935.01,412635642,PC,12h52m43.51s,193.181287,-58d55m54.16s,-58.931711,-0.9,0.5,2460047.582,17.4219809,4.0812901,11750.83648,16.1019557,99.2524992,805.0171124,11.5845,458.015,6282,,1.36695,2021-12-21 22:38,2025-07-09 10:08
4936.01,68030406,PC,12h40m52.61s,190.219208,-55d30m05.74s,-55.501594,-7.55,-4.605,2459358.593,4.7750178,3.64,9470,15.088,917.418,1533,13.0936,956.723,7121,4.27,1.53,2021-12-21 22:38,2024-08-22 10:08
4937.01,241638905,PC,13h50m40.71s,207.66961,-48d48m27.55s,-48.807654,-3.896,-2.15,2459358.244,5.0414219,6.675,2340,11.6667,1527.97,1741,12.4864,1030.16,5838,3.66,2.5,2021-12-21 22:38,2024-08-22 10:08
4938.01,457018819,PC,13h26m58.05s,201.741869,-55d54m54.71s,-55.915198,-9.414,-4.69,2459357.455,2.913692,2.665,20130,13.5499,586.602,1371,12.4741,377.703,5816,4.49,0.97,2021-12-21 22:38,2024-08-22 10:08
4939.01,149109125,PC,15h26m36.91s,231.653777,-41d23m10.48s,-41.386244,-6.45,-6.852,2459342.286,9.1717558,3.54,5240,7.49243,328.919,1186,12.1624,972.238,7513.5,,1.08,2021-12-21 22:38,2024-08-22 10:08
494.01,19519368,PC,08h18m46.9s,124.695407,-06d47m09.32s,-6.785921,-109.727,-16.829,2459987.55,1.7018818,1.551,570,1.96356,400.827,1246,10.0854,89.9559,4985,4.67,0.8,2019-03-14 21:38,2023-04-04 16:02
4940.01,237929468,CP,03h53m00.28s,58.251168,-62d24m28.68s,-62.407968,0.784,-3.596,2459963.746,25.8663869,4.0838781,2612.882741,6.7555369,40.4612445,643.2496503,11.8153,345.659,5418.7,,1.17513,2021-12-21 22:38,2025-12-09 12:03
4941.01,77680373,PC,15h58m41.48s,239.672825,-27d25m52.55s,-27.431264,-17.845,-6.697,2459354.639,3.5569996,1.985,18990,10.8822,68.3964,801,13.1014,259.563,4440,4.49,0.78,2021-12-21 22:38,2024-09-12 12:02
4942.01,166242494,PC,12h51m16.16s,192.817352,-52d48m37.97s,-52.810546,-6.559,1.321,2459349.6,7.9248476,4.022,3330,7.01304,283.041,1142,12.5098,562.338,6274,4.35,1.22,2021-12-21 22:38,2024-08-22 10:08
4943.01,418567812,PC,14h56m00.46s,224.001903,-59d38m34.69s,-59.642969,,,2459352.427,8.0176705,2.714,12290,8.9733,26.1122,629,12.998,,4353,,0.78,2021-12-21 22:38,2024-08-22 10:08
4944.01,242190195,PC,14h03m48.43s,210.951781,-43d16m25.23s,-43.273675,6.351,-22.801,2459359.478,4.075051,1.176,9210,9.4389,77.2131,825,13.0161,454.335,5674,4.56,0.87,2021-12-21 22:38,2024-08-22 10:08
4945.01,332017079,PC,14h20m59.86s,215.249404,-53d08m11.61s,-53.136559,-18.336,-7.076,2459357.97,1.6500255,2.937,14270,18.0511,9993.06,2785,13.184,650.297,6449,4.44,1.15,2021-12-21 22:38,2024-08-22 10:08
4946.01,319783554,FP,13h40m34.87s,205.145274,-63d44m32.28s,-63.742301,-6.418,-6.122,2459357.232,1.819376,2.97,5240,11.1303,12022.3,2917,12.1164,664.284,7567,4.31,1.53,2021-12-21 22:38,2024-08-22 10:08
4947.01,382975217,PC,12h15m11.69s,183.798729,-63d36m50.08s,-63.61391,-16.299,-3.527,2459353.765,4.1400273,3.936,4520,12.7772,1271.14,1663,11.5362,607.38,6639,4.05,1.85,2021-12-21 22:38,2024-08-22 10:08
4948.01,160476088,PC,15h07m25.01s,226.854216,-45d09m34.55s,-45.159596,-1.406,-3.801,2459360.065,0.4722347,1.074,3610,7.34189,4192.02,2241,13.164,608.062,5827,4.37,1.1,2021-12-21 22:38,2024-08-22 10:08
4949.01,401028336,PC,14h40m01.11s,220.004623,-62d22m39.81s,-62.377726,-8.279,-4.645,2459356.99,1.7819156,2.748,12020,17.5347,3451.71,2135,12.4171,718.588,6955,4.22,1.58,2021-12-21 22:38,2024-08-22 10:08
495.01,22529346,KP,07h10m24.06s,107.600231,-39d05m50.17s,-39.09727,-3.848,25.607,2459986.211,1.2749246,2.783,18699,22.0328,6216.41,2473,10.056,269.898,6459,4.24006,1.52,2019-03-14 21:38,2023-04-04 16:02
4950.01,245341495,PC,13h18m52.24s,199.717658,-50d03m55.36s,-50.065379,-12.902,-5.582,2459355.717,3.9358604,4.341,4510,12.0264,2417.15,1953,11.997,776.949,6975,4.11,1.8,2021-12-21 22:38,2024-08-22 10:08
4951.01,448435566,PC,14h02m46.73s,210.694695,-70d22m52.24s,-70.381177,0.008,-5.947,2459357.872,4.1042587,4.642,2790,10.2079,1000.26,1566,11.8412,585.603,5823,3.89,1.92,2021-12-21 22:38,2024-08-22 10:08
4952.01,400073524,PC,11h02m52.13s,165.71721,-67d13m53.46s,-67.231516,-11.18,-0.568,2460041.455,0.6534841,0.988,1970,6.94706,5084.28,2352,12.547,880.962,7540,4.31,1.53,2021-12-21 22:38,2025-07-09 10:08
4953.01,405571798,PC,12h47m02.35s,191.759772,-59d04m48.02s,-59.080006,-8.147,-2.179,2459357.456,2.9590176,2.832,12520,15.6559,1209.71,1643,13.4571,1022.81,6808,4.31,1.4,2021-12-21 22:38,2024-08-22 10:08
4954.01,147723246,PC,15h31m09.5s,232.789568,-53d46m37.84s,-53.777178,-7.561,-4.308,2459352.203,6.6819653,4.357,9100,14.6987,2766.53,2020,12.69,886.651,10126,4.49,1.51,2021-12-21 22:38,2024-08-22 10:08
4955.01,188865842,PC,15h34m56.41s,233.735022,-48d32m46.93s,-48.546369,-39.771,-28.146,2459359.921,3.1409607,1.284,10670,9.6232,77.0719,825,13.3356,367.517,4924,4.5,0.83,2021-12-21 22:38,2024-08-22 10:08
4956.01,8005485,PC,15h38m06.14s,234.525576,-30d32m03.29s,-30.534246,8.21,3.415,2459356.23,5.1087099,1.011,16220,12.7621,28.5078,643,13.3624,572.058,5770,4.52,0.93,2021-12-21 22:38,2024-09-01 12:02
4957.01,412485680,PC,12h52m20.18s,193.084066,-54d13m42.46s,-54.22846,-16.449,-1.797,2459358.371,4.6622996,3.382,3810,15.6435,778.408,1471,11.9955,914.534,6870,3.82,2.48,2021-12-21 22:38,2025-07-22 12:04
4958.01,457649900,PC,14h31m59.73s,217.998868,-51d04m27.98s,-51.07444,-27.343,-10.574,2458606.971,748.8277169,5.812,2167,21.1132,0.530165,237,10.7546,477.519,6713,3.94,2.11,2021-12-21 22:38,2024-08-22 10:08
4959.01,290337456,PC,15h37m07.99s,234.283297,-45d26m21.98s,-45.43944,-3.429,-1.285,2459357.533,4.6011828,3.476,11320,13.7898,545.801,1346,13.3895,911.483,6183,4.21,1.4,2021-12-21 22:38,2024-08-22 10:08
496.01,88977253,APC,08h12m23.44s,123.097668,-05d46m07.17s,-5.768659,-1.076,0.83,2458492.708,2.767691,1.876437,22690.26335,28.980984,2360.100039,1777.67495,12.33,791.384,6717.03,4.2,1.54739,2019-03-14 21:38,2021-12-08 10:10
4960.01,329672278,PC,14h06m30.67s,211.627787,-63d03m11.83s,-63.053286,-23.922,-10.052,2459357.496,4.0557174,1.615,4240,16.4885,481.002,1304,10.7133,520.445,6664.3,3.81,2.2,2021-12-21 22:38,2024-08-22 10:08
4961.01,420202798,PC,12h50m00.45s,192.501862,-59d53m30.96s,-59.891934,2.975,-17.996,2460041.883,7.4793374,3.5371419,17147.30512,13.4499302,111.2246815,828.266397,11.6602,213.073,5078,4.39,0.969314,2021-12-21 22:38,2025-07-09 10:08
4962.01,210681065,PC,14h10m27.41s,212.614222,-56d58m56.62s,-56.982395,-4.874,-0.818,2459359.714,2.074205,2.806,8150,,4122.6,2232,12.6445,1175.45,6987,,,2021-12-21 22:38,2024-08-22 10:08
4963.01,407827885,PC,14h13m37.29s,213.405362,-57d59m59.15s,-57.999764,-8.891,-16.682,2459358.025,2.365766,4.298,5750,,661.313,1412,13.1009,,4057.4,,,2021-12-21 22:38,2024-08-22 10:08
4964.01,406443564,FP,13h12m23.46s,198.097759,-58d45m12.25s,-58.753402,-13.191,-6.777,2459359.32,1.1167145,1.817,12810,20.4041,7730.28,2612,13.2364,760.606,6611,4.41,1.22,2021-12-21 22:38,2024-08-22 10:08
4965.01,129890791,PC,14h50m26.01s,222.60838,-45d41m08.77s,-45.685769,13.032,-7.299,2459355.756,7.0857491,5.047,2227,9.46717,384.263,1233,11.4543,484.805,5353,4.29,1.98,2021-12-21 22:38,2024-08-22 10:08
4966.01,295507430,PC,11h25m00.54s,171.252251,-66d29m16.98s,-66.488049,-13.151,7.883,2460044.772,7.3136902,5.53,1480,10.3927,425.471,1265,11.9852,738.075,5654,3.58,2.68,2021-12-21 22:38,2024-08-22 10:08
4967.01,243476396,PC,13h44m01.48s,206.006149,-42d48m49.15s,-42.813654,-15.638,-12.761,2459359.528,0.5979368,1.018,3760,10.3319,2472.04,1964,13.2313,821.066,5812,4.18,1.38,2021-12-21 22:38,2024-08-22 10:08
4968.01,253961767,PC,13h16m37.08s,199.154488,-59d01m49.85s,-59.030514,-12.487,-2.716,2460070.678,2.2355936,3.8169843,11467.26548,19.1583617,3937.201893,2020.303754,12.5808,781.768,6731,4.11,1.74519,2021-12-21 22:38,2025-07-22 12:04
4969.01,406106335,PC,13h10m11.16s,197.5465,-54d13m07.81s,-54.218835,-13.343,-4.016,2459358.241,3.0773658,3.579,5140,13.6438,2446.41,1959,12.8132,1019.68,7277,4.17,1.75,2021-12-21 22:38,2024-08-22 10:08
497.01,108645766,FP,07h29m47.14s,112.446414,-28d29m02.1s,-28.483916,207.907,-171.569,2458492.914,2.974175,3.031634,11707.25724,3.756355,13.8678401,492.1777269,13.2312,56.336,3333,4.94824,0.302,2019-03-14 21:38,2021-12-08 10:10
4970.01,359523751,PC,13h24m57.52s,201.239647,-57d44m01.8s,-57.733832,-4.281,-7.984,2460044.303,4.8338813,3.9585267,15572.86557,16.2870392,784.0336903,1349.594907,12.365,583.541,6859,4.4,1.2713701,2021-12-21 22:38,2025-07-09 10:08
4971.01,453942180,PC,10h17m05.66s,154.273599,-68d53m01.43s,-68.883731,,,2460017.003,7.9674915,3.374,2920,,84.3794,844,11.9736,,5058.2,,,2021-12-21 22:38,2025-07-09 10:08
4972.01,149585119,PC,15h31m59.04s,232.995996,-40d38m07.87s,-40.635519,-13.674,-12.207,2459355.969,2.6492703,2.42,10560,12.9788,560.52,1355,13.1773,677.826,5743,4.25,1.25,2021-12-21 22:38,2024-08-22 10:08
4973.01,397522142,PC,10h34m17.98s,158.574934,-71d12m15.09s,-71.204192,0.63,-4.745,2459354.079,7.9486299,1.29,6340,9.54103,34.816,676,10.7271,178.064,5742,4.51,0.93,2021-12-21 22:38,2024-08-22 10:08
4974.01,148478039,PC,15h21m17.4s,230.322481,-38d49m58.49s,-38.832914,4.191,-3.627,2459348.687,10.6006859,3.663,16260,,107.932,897,12.7126,782.916,6303.2,,,2021-12-21 22:38,2024-08-22 10:08
4975.01,304085024,PC,09h24m12.28s,141.051186,-67d41m01.33s,-67.683704,-0.475,19.258,2460014.438,4.4834145,2.363,4810,,,,12.967,612.156,,,,2021-12-21 22:38,2025-07-09 10:08
4976.01,210629725,PC,14h10m49.88s,212.70783,-54d17m51.14s,-54.29754,-2.558,-0.542,2459357.471,3.027103,3.964,6250,10.9691,1882.44,1835,13.3665,802.781,6275,4.24,1.39,2021-12-21 22:38,2024-08-22 10:08
4977.01,68081952,PC,12h53m50.57s,193.460711,-54d20m45.47s,-54.345963,-45.068,14.374,2459355.339,7.7023687,2.321,27310,14.6181,44.8696,721,12.5156,294.629,5333,4.55,0.85,2021-12-21 22:38,2024-08-22 10:08
4978.01,145204443,PC,15h19m53.59s,229.97328,-45d43m04.8s,-45.718,-8.053,-4.195,2459357.614,4.7190303,1.538,6800,17.051,292.335,1151,12.2913,719.916,6389,4.07,1.73,2021-12-21 22:38,2024-08-22 10:08
4979.01,311736478,PC,12h05m54.17s,181.475721,-71d35m10.18s,-71.58616,-18.785,4.696,2459354.245,3.6305988,2.303,570,5.32844,2058.82,1876,10.5895,182.678,5156,4.14,1.31,2021-12-21 22:38,2024-08-22 10:08
498.01,121338379,APC,08h36m21.79s,129.090789,-03d51m36.73s,-3.860202,-22.854,4.87,2459228.766,0.2750478,0.5251393,703.0554225,4.0587998,34263.97336,3469.997649,9.58094,188.364,6218,4.26662,1.3227299,2019-03-14 21:38,2023-07-12 10:10
4980.01,200435203,PC,04h41m38.77s,70.411544,-45d29m05.52s,-45.484868,-3.871,0.949,2459187.422,16.1565078,1.814,13030,,7.84717,466,12.9331,,5215,,,2022-01-05 20:01,2024-08-22 10:08
4981.01,14029793,PC,05h05m47.17s,76.446544,-38d51m52.71s,-38.864642,7.82,6.999,2459199.878,0.2097217,0.25,1250,11.9597,6373.11,2489,12.4813,505.695,6046,4.42,1.08,2022-01-05 20:01,2024-08-22 10:08
4982.01,46627476,PC,05h40m02.71s,85.01129,-17d33m50.71s,-17.564085,-0.398,8.184,2459197.859,2.5665666,3.177,9060,15.79,1270.4,1663,13.3495,1068.73,6020,4.09,1.57,2022-01-05 20:01,2025-03-09 12:03
4983.01,80137654,PC,07h00m35.8s,105.149163,-20d33m53.1s,-20.564749,,,2459219.069,5.7527363,5.075,12970,,795.35,1479,13.01,1403.22,5951,,,2022-01-05 20:18,2024-08-22 10:08
4984.01,177391159,PC,07h04m14.51s,106.060479,-00d22m02.3s,-0.367305,,,2459226.756,3.6748618,4.042,2990,,1164.16,1627,12.4373,1211.61,6084.3,,,2022-01-05 20:18,2024-08-22 10:08
4985.01,294315741,FP,06h12m23.02s,93.095903,+12d50m18.97s,12.838602,0.484,-0.289,2459546.191,3.5678072,2.968,17670,34.7616,4074.35,2225,13.3162,1421.29,7819,4.24,1.71,2022-01-06 22:32,2025-09-05 16:00
4986.01,5592720,PC,07h26m05.17s,111.521557,-06d04m56.88s,-6.082467,-1.867,0.358,2459245.46,6.5946181,2.884,9920,22.1605,277.451,1137,12.8742,1259.59,6345,3.89,2.12,2022-01-06 22:34,2024-08-22 10:08
4987.01,293607057,CP,10h14m40.72s,153.669669,-15d38m34.21s,-15.642837,-5.608,7.078,2459274.885,4.2889696,2.517,5850,20.7112,646.761,1404,10.6311,589.423,6736.9,3.76,2.61,2022-01-06 22:37,2024-08-22 10:08
4988.01,445392860,PC,07h29m50.45s,112.460205,-51d59m26.75s,-51.990765,5.705,1.527,2459990.471,2.3696548,1.8925768,46129.4276,21.171114,119.5549647,843.3573872,14.881,446.614,3986,4.57,0.697237,2022-01-06 22:37,2024-12-27 12:03
4989.01,303385111,PC,17h07m11.97s,256.799859,-64d32m49.4s,-64.547055,-6.471,-13.275,2459382.69,3.429078,1.795,13770,21.1656,185.229,1027,13.0413,936.608,5654,3.91,1.85,2022-01-06 22:41,2024-08-22 10:08
499.01,123702439,APC,07h42m33.29s,115.638695,-43d33m12.58s,-43.553495,-25.701,80.905,2459993.465,8.5334865,2.369,1756,4.14687,130.53,941,10.1374,158.659,5997,4.45722,0.97,2019-03-08 14:44,2024-09-09 12:03
4990.01,295312916,PC,18h03m06.58s,270.777435,-68d08m47s,-68.14639,-0.057,-38.951,2459383.064,5.6386197,2.621,5940,13.3798,120.336,922,12.9123,697.681,5373,4.02,1.56,2022-01-06 22:41,2024-08-22 10:08
4991.01,247180220,PC,16h54m48.07s,253.700297,-45d22m02.66s,-45.367406,10.653,-3.027,2459385.804,0.7702101,0.857,29130,13.5452,120.256,922,14.6594,343.755,3601,4.58,0.68,2022-01-06 22:41,2024-08-22 10:08
4992.01,362111691,PC,16h19m25.16s,244.854853,-66d40m13.07s,-66.670298,-5.638,-9.879,2459381.726,4.8807474,3.148,11440,18.7724,424.843,1264,13.1812,1150.11,6356,4.08,1.7,2022-01-06 22:41,2024-08-22 10:08
4993.01,360221713,PC,17h29m15.42s,262.31426,-59d06m27.6s,-59.107667,1.808,2.214,2459384.512,3.1062522,4.824,3680,12.6882,1415.95,1708,12.782,888.672,5369,3.75,2.13,2022-01-06 22:41,2024-08-22 10:08
4994.01,277128619,CP,18h52m31.81s,283.132534,-78d26m03.95s,-78.43443,1.03,9.964,2459363.698,21.4921464,4.199,5960,9.09747,22.7774,608,11.9545,329.304,5520,4.34,1.11,2022-01-06 22:41,2024-12-05 12:03
4995.01,294295243,PC,17h40m56.63s,265.23597,-69d26m36.52s,-69.443478,1.57,-14.675,2459371.589,8.7802662,2.45,2140,8.87975,87.107,851,11.8014,639.661,6124,3.95,1.88,2022-01-06 22:41,2024-08-22 10:08
4996.01,384709136,PC,17h10m27.12s,257.612996,-81d42m29.84s,-81.70829,1.884,1.124,2459387.912,4.8131406,4.932,5030,15.2753,1074.75,1595,12.7523,1058.39,6287,3.88,2.1,2022-01-06 22:41,2024-08-22 10:08
4997.01,340624586,PC,15h52m57.96s,238.241484,-63d51m38.13s,-63.860593,,,2459381.134,13.3178839,4.344,3920,,261.545,1120,11.1281,,7295.5,,,2022-01-06 22:41,2024-08-22 10:08
4998.01,76228620,PC,17h56m59.33s,269.247209,-55d47m16.59s,-55.787941,-7.307,-12.645,2459378.907,9.7800223,4.245,4340,9.06075,187.783,1031,11.2723,352.331,6113,4.25,1.33,2022-01-06 22:41,2024-08-22 10:08
4999.01,33227166,PC,17h46m30.94s,266.628908,-43d22m28.18s,-43.374494,-14.791,-20.373,2459377.222,5.5846356,5.066,2220,9.33343,624.784,1392,10.8235,368.89,5698,3.84,1.99,2022-01-06 22:41,2024-08-22 10:08
500.01,134200185,CP,07h06m14.18s,106.559098,-47d35m16.14s,-47.587816,135.798,-146.251,2458468.391,0.5481573,0.9424668,226.8573536,1.3591774,1463.115587,1577.391183,9.4022,47.3924,4590,4.50961,0.751825,2019-03-08 14:44,2024-02-14 10:08
5000.01,179230828,PC,10h34m24s,158.600019,-23d44m02.62s,-23.73406,0.288,-11.5,2459302.141,5.5422295,2.556,14910,14.7328,271.918,,12.6702,470.92,5483,,1.02,2022-01-06 22:44,2024-08-22 10:08
5000.02,179230828,PC,10h34m24s,158.600019,-23d44m02.62s,-23.73406,0.288,-11.5,2459285.96,15.3392841,2.933,12910,11.7705,26.88,,12.6702,470.92,5483,,1.02,2022-01-06 22:44,2024-08-22 10:08
5001.01,95709395,PC,16h13m36.86s,243.403564,-33d29m47.39s,-33.496496,-1.582,-2.587,2459379.729,5.069043,4.185,8170,13.2155,939.466,1542,12.1641,632.346,6763,4.24,1.51,2022-01-06 22:49,2024-08-22 10:08
5002.01,418471116,PC,13h41m11.65s,205.298543,-78d52m57.75s,-78.882708,-10.403,-6.479,2460070.613,3.7318818,3.231,10850,13.3208,653.055,1408,13.4479,847.863,6129,4.32,1.23,2022-01-06 22:49,2024-12-05 16:02
5003.01,301900477,PC,17h18m47.84s,259.699318,-66d20m54.18s,-66.348384,1.176,-14.967,2459388.446,4.4540914,1.16,9790,12.2601,70.3253,806,11.8406,404.148,6188,4.41,1.13,2022-01-06 22:49,2025-07-22 12:04
5004.01,384386062,PC,16h37m27.93s,249.366356,-80d58m31.02s,-80.975283,-21.803,-25.371,2459380.934,5.7626113,4.004,8710,10.0697,692.871,1429,13.0071,446.494,5470,4.45,0.97,2022-01-06 22:49,2025-07-22 12:04
5005.01,282485660,CP,15h52m25.97s,238.108194,-48d08m42.36s,-48.1451,-7.626,-24.688,2459377.176,6.3084728,2.871,3690,6.00429,174.188,1012,11.13,207.891,5840,4.48,0.97,2022-01-06 22:49,2024-09-27 12:02
5006.01,449107129,PC,14h25m53.09s,216.471203,-69d50m09.06s,-69.83585,-8.182,-4.801,2459386.203,4.254955,4.228,2370,14.4712,5255.5,2372,11.9055,1340.01,8653,3.85,2.88,2022-01-06 22:49,2024-08-22 10:08
5007.01,424196109,CP,15h44m15.33s,236.06387,-61d02m28.91s,-61.041365,-13.454,-29.894,2459384.644,2.5432595,1.12,21300,10.6224,23.828,615,13.6366,203.352,3757,4.61,0.66,2022-01-06 22:49,2025-09-22 12:04
5008.01,150531994,PC,17h44m31.06s,266.129426,-39d59m36.59s,-39.993496,2.532,-4.484,2459386.624,2.7702532,3.748,10790,10.2658,840.782,1500,12.9499,379.594,5183,4.43,0.94,2022-01-06 22:49,2024-08-22 10:08
5009.01,463781038,PC,17h25m10.65s,261.294366,-40d35m00.5s,-40.583473,-0.322,-0.447,2459385.304,8.1755735,7.683,2870,17.9327,4574.7,2291,11.9032,1324.39,9169,3.73,3.44,2022-01-06 22:49,2024-08-22 10:08
501.01,134537478,KP,07h13m12.34s,108.301409,-42d24m35.14s,-42.409762,-11.287,-1.855,2459987.848,1.7100122,1.79,12680,17.2191,826.113,1493,10.3887,250.121,5720,4.16816,1.51,2019-03-14 21:38,2023-04-04 16:02
5010.01,276735500,PC,18h01m21.75s,270.340633,-79d21m11.21s,-79.353115,7.888,-32.317,2459376.397,6.7107895,1.377,29370,12.843,6.07437,437,14.6681,420.252,3980,4.57,0.7,2022-01-06 22:49,2024-08-22 10:08
5011.01,418298773,PC,13h09m26.82s,197.361763,-81d57m46.65s,-81.962957,-43.799,-4.25,2460069.388,2.6060495,1.6531467,7607.398609,6.7707607,205.1810486,965.2816733,13.4962,288.015,4471,4.49,0.78826,2022-01-06 22:49,2024-12-05 16:02
5012.01,245728942,PC,16h48m51.58s,252.214926,-44d13m10.78s,-44.21966,0.012,-2.527,2459384.615,4.18438,2.146,3750,14.8687,2440.51,1958,11.4302,729.115,10708,4.36,1.82,2022-01-06 22:49,2024-08-22 10:08
5013.01,287494667,PC,08h14m31.88s,123.632846,-72d14m42.02s,-72.245005,-3.652,1.351,2460047.431,8.989491,1.43,2890,13.4707,40.9859,704,12.7482,1224.74,6620,3.89,2.21,2022-01-06 22:49,2024-08-22 10:08
5014.01,362032529,PC,16h18m48.67s,244.702801,-68d39m45.83s,-68.662731,3.081,-5.359,2459388.138,3.4507193,3.498,2270,8.16973,830.757,1495,12.4073,677.476,5712,3.99,1.7,2022-01-06 22:49,2024-08-22 10:08
5015.01,221656234,PC,16h21m05.54s,245.273071,-43d13m21.67s,-43.222686,-11.939,3.107,2459384.648,2.4533968,3.425,8790,16.1215,2024.13,1868,12.491,637.121,6333,4.07,1.7,2022-01-06 22:49,2025-07-22 12:04
5016.01,68322189,FP,15h44m38.2s,236.159176,-58d07m41.93s,-58.128314,-43.092,-26.992,2459385.76,1.2833689,2.592,20090,23.5753,5124.73,2357,12.5209,365.511,5442,4.4,1.01,2022-01-06 22:49,2024-08-22 10:08
5017.01,302054555,PC,17h20m04.07s,260.016954,-67d26m40.6s,-67.444612,-3.185,-3.921,2459384.729,3.3677179,5.049,3070,12.6215,1495.44,1732,12.4698,872.49,5575.2,3.71,2.3,2022-01-06 22:49,2025-05-17 12:03
5018.01,294691204,PC,17h48m50.05s,267.208534,-67d03m30.48s,-67.058468,10.994,-3.068,2459380.064,6.5859565,1.553,1570,5.98453,111.468,905,11.576,459.435,6353,4.24,1.41,2022-01-06 22:49,2024-08-22 10:08
5019.01,420829332,PC,16h46m30.47s,251.626959,-55d15m45.33s,-55.262592,-4.79,-7.517,2459385.957,1.090295,1.895,5240,8.96609,3593.4,2156,12.6345,453.404,5479,4.31,1.14,2022-01-06 22:49,2024-08-22 10:08
502.01,172193428,APC,06h34m07.67s,98.53195,-28d24m15s,-28.404168,-12.389,16.52,2458493.778,2.9412694,1.6223259,2421.369675,8.8335566,990.2921795,1430.739564,10.3773,215.387,5642,4.16735,1.21356,2019-03-08 14:44,2024-09-09 12:03
5020.01,310266243,PC,16h45m16.89s,251.32038,-76d09m59.89s,-76.166637,4.073,-0.523,2459387.588,5.3450209,5.64,3650,11.8547,1370.06,1694,13.3298,1440.15,6279,3.91,2.04,2022-01-06 22:49,2024-08-22 10:08
5021.01,403405969,PC,15h20m25.47s,230.10612,-77d21m31.89s,-77.358859,0.529,-5.304,2459384.238,12.975062,6.124,6210,11.8674,266.841,1125,13.2565,1041.69,6480.9,4.2,1.5,2022-01-06 22:49,2024-08-22 10:08
5022.01,208772468,PC,16h20m51.84s,245.215993,-57d38m29.75s,-57.641596,2.49,3.71,2459385.707,2.244541,2.1,17150,13.6382,465.777,1294,13.1509,488.161,5455,4.39,1.03,2022-01-06 22:49,2024-08-22 10:08
5023.01,213111428,PC,17h08m29.7s,257.123769,-51d31m53.98s,-51.531661,-6.874,-60.621,2459386.471,2.2749988,0.632,68800,17.0496,4.17143,398,14.9582,119.693,3199,4.9,0.32,2022-01-06 22:49,2025-07-22 12:04
5024.01,344130921,PC,18h36m22.95s,279.09562,-77d22m33.42s,-77.375951,-2.241,-6.312,2459368.639,14.7765802,4.996,4630,10.2309,119.223,920,12.9267,829.942,6247,4.19,1.46,2022-01-06 22:49,2024-08-22 10:08
5025.01,217838717,PC,17h25m27.64s,261.365163,-46d59m16.92s,-46.988032,2.395,-5.187,2459384.454,2.8846592,2.783,12880,16.5935,2563.35,1982,12.3666,803.602,8219,4.44,1.42,2022-01-06 22:49,2025-05-13 12:03
5026.01,161247580,PC,17h27m47.24s,261.946819,-33d09m47.31s,-33.163141,-6.167,-9.804,2459383.306,3.2813635,3.203,4740,10.9441,1226.1,,11.831,462.227,6622,,1.54,2022-01-06 22:49,2024-08-22 10:08
